id_1,id_2,cmp_f0me_c1,cmp_f0me_c2,cmp_l0me_c1,cmp_l0me_c2,cmp_sex,cmp_bd,cmp_bm,cmp_by,cmp_plz,Class
46977,85114,1,0,0.076923077,0,1,0,1,0,0,FALSE
57435,57508,1,0,0.1875,0,1,0,1,0,0,FALSE
44459,82943,1,0,0.25,0,1,1,0,0,0,FALSE
34856,92498,1,0,0.2,0,1,1,1,0,0,FALSE
8087,47050,1,0,0.142857143,0,1,0,0,1,0,FALSE
74498,87776,1,0,0.181818182,0,1,0,1,0,0,FALSE
2222,98003,1,0,0.166666667,0,1,0,1,0,0,FALSE
13813,22528,0.111111111,0,0.6,0,1,0,0,0,0,FALSE
14521,70170,0.333333333,0,1,0,1,0,0,1,0,FALSE
1196,66449,1,0,0.166666667,0,1,1,0,0,0,FALSE
25332,92431,0.166666667,0,0.5,0,1,0,1,1,0,FALSE
82576,93173,1,1,0.2,0,1,0,0,1,0,FALSE
2274,61220,1,0,0.125,0,1,0,0,1,0,FALSE
9591,72912,1,0,0.2,0,1,0,0,1,0,FALSE
55093,83712,0.888888889,0,0.125,0,1,0,1,0,0,FALSE
20528,20534,1,0,0,0,1,0,0,1,0,FALSE
83896,89604,0.142857143,0,0.8,0,1,0,0,0,0,FALSE
81912,85289,0.111111111,0,1,0,1,0,0,0,0,FALSE
4436,45322,1,0,1,0,1,0,0,0,0,FALSE
25373,51975,1,0,0,0,0,0,1,0,0,FALSE
43385,58044,0.4,0,0,0,0,1,1,1,0,FALSE
55374,98881,1,0,0.571428571,0,1,1,0,0,0,FALSE
47535,83900,1,0,0,0,1,0,1,0,0,FALSE
90021,90755,1,0,0,0,1,0,1,0,0,FALSE
31027,63303,1,0,0.363636364,0,1,0,1,0,0,FALSE
25919,51587,1,0,0.142857143,0,1,0,1,0,0,FALSE
26415,89068,1,0,0.25,0,1,0,1,0,0,FALSE
63051,88100,1,0,0.125,0,1,1,0,0,0,FALSE
79426,92094,1,0,0.166666667,0,1,0,1,0,0,FALSE
3873,44719,1,0,0.3,0,1,0,1,0,0,FALSE
25195,80623,0.4,0,0.166666667,0,1,0,0,1,0,FALSE
41205,63422,0.4,0,0.25,0,1,0,1,0,0,FALSE
23879,44198,1,0,0,0,1,0,1,0,0,FALSE
24858,55955,0.111111111,0,1,0,1,0,0,0,0,FALSE
20584,31015,1,0,0,0,1,0,1,0,0,FALSE
29245,70301,1,0,0.1,0,1,0,1,0,0,FALSE
69832,73746,0.333333333,0,0.666666667,0,1,0,0,0,0,FALSE
18101,66137,0.142857143,0,0.25,0,0,1,1,1,0,FALSE
46770,46789,1,0,0.125,0,1,1,0,0,0,FALSE
68121,84053,0.142857143,0,1,0,1,0,0,0,0,FALSE
47836,66043,1,0,0.555555556,0,1,1,0,0,0,FALSE
11361,16643,0,0,0.8,0,1,0,1,0,0,FALSE
75099,87114,1,0,0,0,1,0,1,0,0,FALSE
5798,27762,1,0,0.454545455,0,1,1,0,0,0,FALSE
80561,83587,0.5,0,1,0,1,0,0,0,0,FALSE
4903,77960,0,0,1,0,1,0,0,0,0,FALSE
51322,86084,1,0,0.142857143,0,1,0,1,0,0,FALSE
33156,79711,0.166666667,0,0.8,0,1,0,0,0,0,FALSE
67255,91201,1,0,0.125,0,1,0,1,0,0,FALSE
70173,93318,0.2,0,0,0,1,0,0,0,0,FALSE
45148,98667,0.714285714,0,0.285714286,0,1,1,0,0,0,FALSE
27038,74906,1,0,0.166666667,0,1,0,1,0,0,FALSE
29083,92730,1,0,0.428571429,0,1,0,1,0,0,FALSE
41579,54848,1,0,0,0,1,0,0,1,0,FALSE
41036,95296,1,0,0.333333333,0,1,0,0,1,0,FALSE
19807,37816,1,0,0.125,0,1,0,1,0,0,FALSE
49810,94390,1,0,0.285714286,0,1,0,1,0,0,FALSE
45050,86136,1,0,0,0,1,0,1,0,0,FALSE
69138,74712,1,0,0,0,1,1,0,0,0,FALSE
73882,94750,1,0,0.076923077,0,1,0,1,0,0,FALSE
27683,28439,1,0,0.111111111,0,1,0,1,0,0,FALSE
14961,86357,0.166666667,0,1,0,1,0,0,0,0,FALSE
20159,72402,1,0,0.111111111,0,1,1,0,0,0,FALSE
48390,95172,1,0,0.272727273,0,1,0,1,1,0,FALSE
11972,66384,0.428571429,0,0,0,0,1,1,1,0,FALSE
12329,83121,1,0,0,0,1,0,1,0,0,FALSE
61055,74797,1,0,0.111111111,0,1,0,1,0,0,FALSE
2480,49791,0.666666667,0,0.6,0,1,0,0,0,0,FALSE
38181,59358,1,0,0.285714286,0,1,0,1,0,0,FALSE
7141,48527,0.222222222,0,0.181818182,0,1,1,1,1,0,FALSE
54102,71057,1,0,0.166666667,0,1,0,1,0,0,FALSE
16606,26264,1,0,0.25,0,1,0,1,0,0,FALSE
36598,88475,1,0,0,0,1,0,1,0,0,FALSE
37850,98091,1,0,0,0,1,1,0,0,0,FALSE
39308,98368,1,0,0,0,1,1,0,0,0,FALSE
34963,84314,1,0,0.1,0,1,0,0,1,0,FALSE
59020,74740,1,0,0.333333333,0,1,1,0,0,0,FALSE
41391,71802,1,0,0.166666667,0,1,0,1,0,0,FALSE
12764,40514,1,1,0.125,0,1,1,0,0,0,FALSE
35466,44011,1,0,0.222222222,0,0,1,0,0,0,FALSE
42410,48003,1,0,0.125,0,1,0,1,0,0,FALSE
12764,72047,1,1,0,0,1,0,1,1,0,FALSE
71650,73178,1,0,0.090909091,0,1,0,0,1,0,FALSE
77738,78962,1,0,0,0,1,0,1,0,0,FALSE
57293,58204,0.25,0,0.857142857,0,1,0,0,0,0,FALSE
87913,91915,0.166666667,0,0.176470588,0,0,1,1,1,0,FALSE
30079,58216,0,0,0,0,0,1,1,1,0,FALSE
7241,63943,1,0,0.125,0,1,0,1,0,0,FALSE
37007,67578,1,0,0.1,0,1,0,0,1,0,FALSE
54572,74337,1,0,0.333333333,0,1,0,1,0,0,FALSE
3142,65863,0.333333333,0,0.3,0,1,1,1,1,0,FALSE
10463,66095,0.4,0,0.090909091,0,1,0,0,1,0,FALSE
26864,49646,1,0,0.25,0,1,0,1,0,0,FALSE
30300,84936,0.222222222,0,0.571428571,0,1,0,0,0,0,FALSE
30547,97690,1,0,0,0,1,0,1,0,0,FALSE
41716,98232,1,0,0.166666667,0,1,0,1,0,0,FALSE
67590,96311,0.4,0,0.142857143,0,1,0,1,0,0,FALSE
2923,84940,0,0,0.428571429,0,1,1,1,1,0,FALSE
55347,83719,0.125,0,1,0,1,0,0,0,0,FALSE
20647,93587,0.25,0,0,0,1,1,1,1,0,FALSE
87948,98390,0.875,0,0.1,0,1,0,0,1,0,FALSE
44330,71552,1,0,0.2,0,1,1,0,0,0,FALSE
20034,37169,1,0,0.111111111,0,1,0,0,1,0,FALSE
25705,54463,1,0,0.222222222,0,1,0,1,0,0,FALSE
18094,65130,0,0,0.857142857,0,1,0,1,0,0,FALSE
1593,48011,0.25,0,0.857142857,0,1,1,0,0,0,FALSE
12059,14596,1,0,0.125,0,1,1,0,0,0,FALSE
27448,90404,0.222222222,0,1,0,1,0,0,0,0,FALSE
31026,99490,1,0,0,0,1,0,0,1,0,FALSE
95744,96183,1,0,0.333333333,0,1,0,1,0,0,FALSE
43739,70797,0.166666667,0,0.5,0,1,0,1,0,0,FALSE
68012,91086,0,0,0,0,0,1,1,1,0,FALSE
7080,15135,0.25,0,0.285714286,0,1,1,0,0,0,FALSE
54907,73587,0.4,0,0.25,0,1,0,0,1,0,FALSE
4576,6222,0,0,0.833333333,0,1,0,0,0,0,FALSE
6149,83583,1,0,0.222222222,0,1,0,1,0,0,FALSE
52482,53247,1,0,0.2,0,1,1,0,0,0,FALSE
62534,99255,1,0,0.25,0,1,1,0,0,0,FALSE
4646,77576,0.25,0,1,0,1,0,0,0,0,FALSE
9977,51366,1,0,0.125,0,1,0,1,0,0,FALSE
22839,75087,0.142857143,0,0.75,0,1,0,0,0,0,FALSE
11535,35025,0,0,1,0,1,0,0,0,0,FALSE
47894,76668,1,0,0.166666667,0,1,0,0,1,0,FALSE
27292,31248,1,0,0,0,1,1,0,0,0,FALSE
50101,87391,1,0,0.125,0,1,1,0,0,0,FALSE
5550,23027,0.166666667,0,0.5,0,1,0,0,0,0,FALSE
20223,90069,0.75,0,0,0,1,0,0,1,0,FALSE
39965,78913,0.4,0,0.166666667,0,1,1,0,0,0,FALSE
33661,68168,1,0,0.090909091,0,1,0,1,0,0,FALSE
22673,28862,1,0,0.333333333,0,1,0,1,0,0,FALSE
19229,48724,1,0,0.2,0,1,0,1,0,0,FALSE
57239,72489,0.142857143,0,0.857142857,0,1,0,0,0,0,FALSE
20038,52391,1,0,0.1,0,1,1,0,0,1,FALSE
5532,57928,1,0,0.142857143,0,1,0,0,1,0,FALSE
79045,79949,0.142857143,0,0,0,1,1,1,1,0,FALSE
1849,31017,1,0,0.090909091,0,1,0,1,0,0,FALSE
45219,63287,0.75,0,0,0,1,0,0,1,0,FALSE
47454,64469,0.125,0,0.4,0,1,0,0,0,0,FALSE
62138,83660,1,0,0.125,0,1,0,1,1,0,FALSE
1599,4631,0.166666667,0,0.857142857,0,1,0,0,0,0,FALSE
28084,34192,1,0,0,0,1,0,1,0,0,FALSE
40288,81190,0.4,0,0.625,0,1,1,1,0,0,FALSE
28582,98890,1,0,0.181818182,0,1,0,0,1,0,FALSE
51995,69398,1,0,0.142857143,0,0,0,0,1,0,FALSE
85394,93623,1,0,0.111111111,0,1,0,1,0,0,FALSE
24966,52082,1,0,0.333333333,0,0,0,1,0,0,FALSE
29419,66492,1,0,0.3,0,1,1,0,0,0,FALSE
70271,87304,0.25,0,0.3,0,1,1,1,1,0,FALSE
23790,40446,1,0,0.111111111,0,1,0,1,1,0,FALSE
21542,69407,1,0,0.2,0,1,0,1,0,0,FALSE
19369,64411,1,0,0.125,0,1,0,0,1,0,FALSE
12118,72497,1,0,0.266666667,0,1,0,0,1,0,FALSE
48895,87208,0.25,0,0.142857143,0,1,1,1,1,0,FALSE
32582,80651,1,0,0,0,1,1,0,0,0,FALSE
69448,92645,1,0,0.333333333,0,1,0,1,0,0,FALSE
42082,43441,0.25,0,0.5,0,1,0,0,0,0,FALSE
42762,87936,0.166666667,0,0.857142857,0,1,0,0,0,0,FALSE
3019,18768,1,0,0.4,0,1,0,0,1,0,FALSE
1277,25217,1,0,0.3,0,1,1,0,0,0,FALSE
57692,65079,1,0,0.333333333,0,1,0,1,0,0,FALSE
51595,70838,1,0,0,0,1,0,0,1,0,FALSE
349,80333,0.25,0,0.875,0,1,0,0,0,0,FALSE
1791,28229,1,0,0,0,1,1,0,0,0,FALSE
46534,95120,1,0,0,0,1,0,1,0,0,FALSE
51910,61393,1,0,0.142857143,0,0,0,1,0,0,FALSE
25186,28941,1,0,0.166666667,0,1,0,1,0,0,FALSE
18757,35209,1,0,0.1,0,1,1,1,0,0,FALSE
24258,88560,1,0,0.111111111,0,1,0,1,0,0,FALSE
56482,81163,1,0,0,0,1,0,1,0,0,FALSE
66094,87255,1,0,0.166666667,0,1,0,1,0,0,FALSE
64846,94099,0.75,0,0.285714286,0,1,0,1,0,0,FALSE
19541,65361,0.2,0,0,0,1,1,1,1,0,FALSE
10219,44643,1,0,0,0,1,0,0,1,0,FALSE
14062,76425,1,0,0.090909091,0,1,0,1,0,0,FALSE
86846,95346,1,0,0.3,0,1,0,1,0,0,FALSE
75534,77737,0.125,0,1,0,1,0,0,0,0,FALSE
51531,66999,1,0,0.1,0,1,0,1,0,0,FALSE
39392,43835,1,0,0.111111111,0,1,0,0,1,0,FALSE
51,77147,0.222222222,0,0.625,0,1,0,0,0,0,FALSE
1982,33854,1,0,0.125,0,1,0,1,0,0,FALSE
7583,50224,0.285714286,0,1,0,1,0,0,0,0,FALSE
92320,95250,0.555555556,0,0,0,1,0,0,0,0,FALSE
73849,91045,1,0,0.2,0,1,0,1,0,0,FALSE
67808,77701,0.4,0,0.166666667,0,1,0,1,0,0,FALSE
13124,19432,1,0,0.111111111,0,1,1,1,0,0,FALSE
4286,35349,0.285714286,0,1,0,1,0,0,0,0,FALSE
1133,17189,1,0,0.222222222,0,1,0,1,0,0,FALSE
36328,96875,0.142857143,0,1,0,1,0,0,0,0,FALSE
83007,85306,0,0,1,0,1,0,0,0,0,FALSE
40768,69813,0.333333333,0,0.6,0,1,1,0,0,0,FALSE
51402,98457,0.857142857,0,0.142857143,0,1,1,0,0,0,FALSE
1814,92802,1,0,0.125,0,1,0,1,0,0,FALSE
80860,90303,1,0,0.1,0,1,1,0,0,0,FALSE
1469,63384,0.222222222,0,0,0,1,1,1,1,0,FALSE
40446,77267,1,0,0.111111111,0,1,0,0,1,0,FALSE
41896,91802,0,0,1,0,1,0,0,0,0,FALSE
68939,91168,0,0,0.5,0,1,0,0,0,0,FALSE
49037,55091,0.125,0,1,0,1,0,0,0,0,FALSE
24423,93650,1,0,0.5,0,1,1,0,0,0,FALSE
27144,98876,1,0,0,0,1,0,1,0,0,FALSE
88956,91639,1,0,0.375,0,1,0,1,0,0,FALSE
28561,40226,1,0,0.333333333,0,1,0,1,0,0,FALSE
62177,95723,0.75,0,0.142857143,0,1,1,0,0,0,FALSE
16034,81971,0.444444444,0,1,0,1,0,0,0,0,FALSE
2031,44248,0,0,0.285714286,0,1,1,0,0,0,FALSE
34868,59419,1,0,0.111111111,0,1,0,1,0,0,FALSE
1369,71805,0.75,0,0.125,0,1,0,1,0,0,FALSE
19371,97161,1,0,0,0,1,0,0,1,0,FALSE
29248,83278,0.125,0,1,0,1,0,0,0,0,FALSE
18722,52066,1,0,0.222222222,0,0,0,1,0,0,FALSE
48405,61937,1,0,0.125,0,1,0,0,1,0,FALSE
41649,71677,0,0,1,0,1,0,0,0,0,FALSE
24716,33114,1,0,0.2,0,1,0,1,0,0,FALSE
35005,70124,0.166666667,0,1,0,1,0,1,0,0,FALSE
30760,55095,0.4,0,0.111111111,0,1,1,0,0,0,FALSE
1430,45641,0.4,0,0,0,1,0,1,0,0,FALSE
53261,93876,1,0,0.285714286,0,1,0,0,1,0,FALSE
7189,20997,1,0,0.142857143,0,1,0,1,0,0,FALSE
5347,96782,0.555555556,0,1,0,1,0,0,0,0,FALSE
5266,76745,0.142857143,0,0.4,0,1,0,0,0,0,FALSE
9921,19623,0.125,0,0,0,1,1,1,1,0,FALSE
35495,87272,1,0,0,0,1,1,1,0,0,FALSE
43472,84722,1,0,0.333333333,0,1,0,1,0,0,FALSE
5661,65125,0,0,0.285714286,0,1,1,1,1,0,FALSE
35407,39479,0.4,0,0.2,0,1,1,0,0,0,FALSE
32660,40297,1,0,0.125,0,1,0,0,1,0,FALSE
6571,35214,0,0,0,0,0,1,1,1,0,FALSE
8132,48509,1,0,0.1,0,1,0,1,0,0,FALSE
758,46177,1,0,0,0,1,0,1,0,0,FALSE
16012,27722,0,0,1,0,1,0,0,0,0,FALSE
57344,59969,1,0,0.1,0,1,0,1,0,0,FALSE
57820,86778,0.375,0,1,0,1,0,0,0,0,FALSE
25110,83539,0.2,0,1,0,1,0,0,0,0,FALSE
9058,92219,1,0,0.222222222,0,1,0,1,0,0,FALSE
18611,62689,0.6,0,0.142857143,0,1,0,1,0,0,FALSE
6314,32826,1,0,0,0,1,0,0,1,0,FALSE
1270,27668,0.875,0,0.333333333,0,1,0,1,0,0,FALSE
12680,24588,1,0,0.111111111,0,1,0,1,0,0,FALSE
39762,68261,0.166666667,0,0.4,0,1,0,0,0,0,FALSE
69813,96821,1,0,0.2,0,1,0,0,1,0,FALSE
64994,96925,1,0,0.285714286,0,1,0,1,0,0,FALSE
61466,64408,0.142857143,0,1,0,1,0,0,0,0,FALSE
34060,65369,1,0,0.4,0,1,0,1,0,0,FALSE
24460,49477,1,0,0.083333333,0,1,0,0,1,0,FALSE
39766,40585,0.333333333,0,0.6,0,1,0,0,0,0,FALSE
11952,34161,1,0,0.428571429,0,1,0,1,0,0,FALSE
62406,68408,1,0,0.142857143,0,1,0,1,0,0,FALSE
44332,91874,1,0,0,0,1,0,1,0,0,FALSE
71634,86602,0.4,0,0.75,0,1,0,0,0,0,FALSE
47950,50448,1,0,0.142857143,0,1,0,1,0,0,FALSE
56615,89773,0,0,0.5,0,1,1,1,1,0,FALSE
8746,79475,1,0,0.3,0,1,0,1,0,0,FALSE
52672,97673,1,0,0.125,0,1,0,0,1,0,FALSE
19216,39524,1,0,0.142857143,0,1,0,1,0,0,FALSE
12770,15393,0.125,0,1,0,1,0,0,0,0,FALSE
28933,42684,0.142857143,0,1,0,1,0,0,0,0,FALSE
54468,91401,0.125,0,1,0,1,0,0,0,0,FALSE
71980,88469,1,0,0,0,1,0,1,0,0,FALSE
53710,58742,1,0,0,0,1,0,0,1,0,FALSE
60166,76584,1,0,0.125,0,1,0,1,0,0,FALSE
79114,97266,1,0,0.111111111,0,1,0,1,0,0,FALSE
45818,92490,0,0,0.666666667,0,1,0,0,0,0,FALSE
65730,97030,0.4,0,0.125,0,1,0,1,0,0,FALSE
23750,87113,1,0,0,0,1,0,0,1,0,FALSE
28366,89659,1,0,0.142857143,0,1,0,1,0,0,FALSE
37351,94421,0.125,0,1,0,1,0,0,0,0,FALSE
6699,7641,0.166666667,0,1,0,1,0,0,0,0,FALSE
16839,37397,0.166666667,0,1,0,1,0,0,0,0,FALSE
6302,11473,1,1,0.090909091,0,1,0,1,0,0,FALSE
96643,99910,1,0,0.1,0,0,1,0,0,0,FALSE
20927,55634,1,0,0.222222222,0,1,0,1,0,0,FALSE
55186,56605,1,0,0.125,0,1,1,0,0,0,FALSE
80242,85983,0,0,0,0,1,1,1,1,0,FALSE
12729,38022,1,0,0,0,1,0,0,1,0,FALSE
27094,56501,1,0,0.181818182,0,1,0,1,0,0,FALSE
1195,82894,0,0,1,0,1,0,0,0,0,FALSE
12454,70598,1,0,0,0,1,1,0,0,0,FALSE
65494,86360,1,0,0,0,1,1,0,0,0,FALSE
21906,76147,1,0,0.222222222,0,1,0,1,0,0,FALSE
75534,89049,1,0,0.285714286,0,1,0,1,0,0,FALSE
19998,76184,0.25,0,0.1,0,1,0,1,0,0,FALSE
46765,95481,0,0,1,0,1,0,0,0,0,FALSE
44090,74339,0.4,1,0.066666667,0,1,0,1,0,0,FALSE
32014,80772,1,0,0.1,0,1,0,1,0,0,FALSE
17005,74915,1,0,0.25,0,1,0,1,0,0,FALSE
8123,30399,0.142857143,0,0.2,0,1,0,0,0,0,FALSE
29970,75079,1,0,0.125,0,1,0,1,0,0,FALSE
13156,60878,1,0,0.333333333,0,1,0,1,0,0,FALSE
3739,63618,1,0,0.111111111,0,1,0,0,1,0,FALSE
2149,51834,0.4,0,0.222222222,0,1,0,0,1,0,FALSE
28590,88129,1,0,0.222222222,0,1,0,1,0,0,FALSE
56124,82617,1,0,0.166666667,0,1,0,1,0,0,FALSE
1164,30636,0.4,0,0.125,0,1,0,1,0,0,FALSE
50945,93565,1,0,0.181818182,0,1,0,1,0,0,FALSE
12701,65416,0.333333333,0,1,0,1,1,1,0,0,FALSE
2399,73920,1,0,0,0,1,1,1,0,0,FALSE
47907,57991,1,0,0,0,1,0,1,0,0,FALSE
38751,42730,0.4,0,0.2,0,1,0,1,0,0,FALSE
16983,45322,0.2,0,1,0,1,0,0,0,0,FALSE
70102,78343,1,0,0.25,0,1,0,1,0,0,FALSE
55422,83907,1,0,0.25,0,1,1,0,0,0,FALSE
35768,87995,1,0,0.285714286,0,1,0,1,1,0,FALSE
48548,88921,0.111111111,0,1,0,1,0,1,0,0,FALSE
39178,72780,1,0,0,0,1,0,1,0,0,FALSE
28204,54163,1,0,0.090909091,0,1,0,0,1,0,FALSE
38099,78034,1,0,0.142857143,0,1,1,0,0,0,FALSE
46399,83162,0.4,0,0.333333333,0,1,1,0,0,0,FALSE
47689,92008,0.222222222,0,1,0,1,0,0,0,0,FALSE
39780,64448,1,0,0,0,1,0,1,0,0,FALSE
28339,70273,1,0,0,0,1,0,1,0,0,FALSE
55237,86147,0.4,0,0.166666667,0,1,0,1,0,0,FALSE
60509,79543,0,0,1,0,1,0,0,0,0,FALSE
16894,87382,0.25,0,1,0,1,0,0,0,0,FALSE
350,24255,1,0,0.142857143,0,1,0,1,0,0,FALSE
34666,61528,0.25,0,1,0,1,0,0,0,0,FALSE
32228,81346,0.166666667,0,0.857142857,0,1,0,0,0,0,FALSE
2099,95715,1,0,0.222222222,0,1,0,1,0,0,FALSE
32790,59545,1,0,0.1,0,1,0,1,0,0,FALSE
23793,56182,1,0,0.222222222,0,1,1,0,0,0,FALSE
33052,76858,1,0,0.083333333,0,1,0,0,1,0,FALSE
10523,44538,1,0,0.166666667,0,1,0,0,1,0,FALSE
36669,44408,1,0,0,0,1,0,1,0,0,FALSE
14346,17551,1,0,0.125,0,1,0,1,0,0,FALSE
33922,99807,0.9,0,0.1,0,1,0,1,0,0,FALSE
5774,9406,1,0,0,0,1,0,1,0,0,FALSE
56434,96970,1,0,0.166666667,0,1,0,1,0,0,FALSE
65721,89069,0.142857143,0,1,0,1,0,0,0,0,FALSE
33554,34404,1,0,0.125,0,1,0,0,1,0,FALSE
19355,35349,1,0,0.285714286,0,1,1,0,0,0,FALSE
50755,52568,0,0,0.25,0,1,0,0,0,0,FALSE
19712,92136,0.142857143,0,0.5,0,1,0,0,0,0,FALSE
49245,68017,1,0,0,0,1,0,1,0,0,FALSE
2463,77902,1,0,0.111111111,0,1,0,1,0,0,FALSE
8847,83625,1,0,0,0,1,0,1,0,0,FALSE
1811,69492,0,0,1,0,1,0,0,0,0,FALSE
42730,72000,1,0,0.166666667,0,1,0,1,0,0,FALSE
79745,85521,1,0,0.111111111,0,1,0,1,0,0,FALSE
10367,48846,1,0,0.1,0,1,0,1,0,0,FALSE
14064,25338,1,0,0.3,0,1,0,1,0,0,FALSE
12442,76537,1,0,0,0,1,0,0,1,0,FALSE
15214,47490,0.333333333,0,1,0,1,0,0,0,0,FALSE
29632,97222,1,0,0.125,0,1,0,1,0,0,FALSE
1663,37724,1,0,0.181818182,0,1,1,0,0,0,FALSE
433,79382,0,0,0.333333333,0,1,0,0,0,0,FALSE
2259,75685,1,0,0.111111111,0,1,0,0,1,0,FALSE
47147,76514,0.222222222,0,0.6,0,1,0,0,0,0,FALSE
9568,33525,1,0,0.125,0,1,0,1,0,0,FALSE
62005,87274,0.125,0,1,0,1,0,0,0,0,FALSE
11219,82543,1,0,0.222222222,0,1,1,1,0,0,FALSE
6181,84387,1,0,0.181818182,0,1,0,0,1,0,FALSE
41010,99987,0.875,0,0.125,0,1,0,1,0,0,FALSE
27127,34379,0,0,1,0,1,0,0,0,0,FALSE
43276,57486,0.8,0,0,0,1,0,0,1,0,FALSE
37260,78648,1,0,0,0,1,0,1,0,0,FALSE
4491,12088,0.333333333,0,1,0,1,0,0,0,0,FALSE
44114,68711,1,0,0.222222222,0,1,0,1,0,0,FALSE
14719,98200,1,0,0.090909091,0,1,0,0,1,0,FALSE
53187,85696,1,0,0.25,0,1,0,1,0,0,FALSE
4610,6930,1,0,0.125,0,1,0,0,1,0,FALSE
38202,51263,1,0,0,0,1,0,1,0,0,FALSE
45740,81521,0,0,1,0,1,0,0,0,0,FALSE
10129,72619,0,0,1,0,1,0,0,0,0,FALSE
22291,36225,1,0,0,0,1,0,1,0,0,FALSE
21570,59596,0,0,0,0,1,1,1,1,0,FALSE
39558,78012,0.6,0,0,0,1,1,1,0,0,FALSE
32401,50347,1,0,0.166666667,0,1,0,1,1,0,FALSE
11131,86814,1,0,0.125,0,1,0,0,1,0,FALSE
41709,63325,1,0,0.25,0,1,1,0,0,0,FALSE
15636,53834,1,0,0.285714286,0,1,1,0,0,0,FALSE
5505,21406,1,0,0.3,0,1,1,0,0,0,FALSE
13402,38445,0.285714286,0,1,0,1,0,1,0,0,FALSE
47781,97475,1,0,0,0,1,0,1,0,0,FALSE
1649,75631,1,0,0.111111111,0,1,0,1,0,0,FALSE
27829,75351,0.333333333,0,0.75,0,1,0,0,0,0,FALSE
86678,90428,1,0,0.285714286,0,1,1,0,0,0,FALSE
1786,14304,1,0,0,0,1,0,0,1,0,FALSE
63802,65390,0.2,0,0.2,0,1,0,0,0,0,FALSE
45943,90573,1,0,0.1,0,1,0,0,1,0,FALSE
34899,75528,0.142857143,0,0.5,0,1,1,0,0,0,FALSE
66365,92062,0.166666667,0,0.4,0,1,0,0,0,0,FALSE
50850,72133,1,0,0.166666667,0,1,1,0,0,0,FALSE
29910,44835,1,0,0.142857143,0,0,0,0,1,0,FALSE
30969,41489,0.4,0,0,0,1,1,0,0,0,FALSE
56838,64810,1,0,0.111111111,0,1,0,0,1,0,FALSE
60192,94612,1,0,0.153846154,0,0,0,1,0,0,FALSE
28982,38555,0.428571429,0,0.857142857,0,1,0,0,0,0,FALSE
38225,96320,1,0,0.285714286,0,1,1,0,0,0,FALSE
25331,51129,1,0,0,0,1,0,1,0,0,FALSE
93800,95829,0,0,1,0,1,0,1,0,0,FALSE
22999,62761,0.75,0,0,0,1,0,1,0,0,FALSE
54906,98840,0.142857143,0,0.857142857,0,1,0,0,0,0,FALSE
5923,10131,0.333333333,0,1,0,1,0,0,0,0,FALSE
15831,15994,1,0,0,0,1,0,1,0,0,FALSE
10939,35668,1,0,0.25,0,1,0,1,0,0,FALSE
2905,43748,1,0,0,0,1,0,1,0,0,FALSE
18335,70293,1,0,0.25,0,1,0,1,0,0,FALSE
23134,46336,0.4,0,1,0,1,0,0,0,0,FALSE
14397,58560,0.125,0,1,0,1,0,0,0,0,FALSE
15273,45252,0.333333333,0,1,0,1,0,0,0,0,FALSE
47794,58076,1,0,0.363636364,0,1,0,0,1,0,FALSE
10122,36630,1,0,0.1,0,1,0,0,1,0,FALSE
45641,57065,1,0,0.166666667,0,1,0,1,0,0,FALSE
10276,10530,1,0,0.5,0,1,1,0,0,0,FALSE
82638,94619,0.8,0,0,0,1,0,0,1,0,FALSE
65499,94429,1,0,0,0,1,1,0,0,0,FALSE
16951,67490,1,0,0.285714286,0,1,0,1,0,0,FALSE
55688,83585,0,0,0.285714286,0,1,1,1,1,0,FALSE
10250,21367,1,0,0.3,0,1,0,1,0,0,FALSE
47827,83335,0.25,0,1,0,1,0,0,0,0,FALSE
16252,36380,1,0,0.5,0,1,1,0,0,0,FALSE
23752,44684,1,0,0.1,0,1,0,1,0,0,FALSE
1099,86679,0.25,0,0.857142857,0,1,0,0,0,0,FALSE
10581,15806,1,0,0.3,0,1,0,1,0,0,FALSE
17833,69638,0.125,0,0,0,1,1,1,1,0,FALSE
11957,44413,1,0,0,0,1,0,1,0,0,FALSE
25186,80933,1,0,0.2,0,1,0,0,1,0,FALSE
32777,77495,1,0,0.142857143,0,1,0,1,0,0,FALSE
17845,81118,0.333333333,0,0.285714286,0,1,0,0,0,0,FALSE
84173,85250,0.142857143,0,0.833333333,0,1,0,0,0,0,FALSE
57435,67392,1,0,0.125,0,1,1,0,0,0,FALSE
15212,98861,1,0,0.2,0,1,0,1,0,0,FALSE
12561,31484,0.833333333,0,0.142857143,0,1,0,1,0,0,FALSE
34836,58423,1,0,0,0,1,0,1,0,0,FALSE
21435,29144,0.888888889,0,1,0,1,0,0,0,0,FALSE
40778,48917,0.285714286,0,0.666666667,0,1,0,0,0,0,FALSE
36679,56824,0,0,1,0,1,0,0,0,0,FALSE
12979,39784,0,0,0.5,0,1,0,0,0,0,FALSE
13465,82122,1,0,0.428571429,0,1,0,1,0,0,FALSE
30232,48062,1,0,0.222222222,0,1,1,1,0,0,FALSE
54047,94475,1,0,0.125,0,1,0,0,1,0,FALSE
9563,62189,0.4,0,1,0,1,0,0,0,0,FALSE
17965,44708,0.9,0,0.142857143,0,1,1,0,0,0,FALSE
16397,94166,0,0,1,0,1,0,0,0,0,FALSE
37153,72987,1,0,0.1,0,1,1,0,0,0,FALSE
